supplier_name,country,year,supplier_address,country_area
Lite-On Technology Corp,China,2012,No 88 Yanghu Road Wujin Hi-Tech Industrial Development Zone Changzhou Jiangsu China,中港
Lite-On Technology Corp,China,2012,No 11 Fu-Yuan Road Wuqing Development Area Tianjin China,中港
Linear Technology Corp,USA,2012,1630 McCarthy Blvd Milpitas California USA,北美
Linear Technology Corp,USA,2012,4200 NW Pacific Rim Blvd Camas Washington USA,北美
Linear Technology Corp,Singapore,2012,507 Yishun Industrial Park A Singapore,東南亞
Linear Technology Corp,Malaysia,2012,Plot 21(B) Phase 4 Bayan Lepas Free Industrial Zone Bayan Lepas Penang Malaysia,東南亞
LG Innotek Co Ltd,Korea,2012,50-9 Suchul-daero 7-gil Gumi Gyeongsangbuk-do South Korea,東北亞（不含中港台）
LG Innotek Co Ltd,Korea,2012,93 2 sunhwan-ro 971beon-gil Heungdeok-gu Cheongju Chungcheongbuk-do South Korea,東北亞（不含中港台）
LG Display Co Ltd,Korea,2012,1007 Deogeun-ri Wollong-myeon Paju Gyeonggi-do South Korea,東北亞（不含中港台）
LG Display Co Ltd,China,2012,No 2 Beijing Middle Road Development Zone Yantai Shandong China,中港
LG Display Co Ltd,Korea,2012,1271 Deokeun-ri Wollong-myeon Paju Gyeonggi-do South Korea,東北亞（不含中港台）
LG Display Co Ltd,China,2012,No 1 LG Road LG Industrial Park Nanjing Economic and Technological Development Zone Nanjing Jiangsu China,中港
LG Display Co Ltd,Korea,2012,161 Imsoo-dong Gumi Gyeongsangbuk-do South Korea,東北亞（不含中港台）
LG Display Co Ltd,China,2012,No 59 Kaitai Road Science City of Guangzhou High-Tech Industrial Development Zone 510663 Guangzhou Guangdong China,中港
LG Display Co Ltd,Korea,2012,Jinpyeong-dong 642-3 Gumi Gyeongsangbuk-do South Korea,東北亞（不含中港台）
LG Chem Ltd,Korea,2012,599 Yongje-dong Iksan Jeollabuk-do South Korea,東北亞（不含中港台）
LG Chem Ltd,Korea,2012,8B Ochang Scientific Local Industrial Complex 1114-Namchon-ri Oksan-Myeon Cheongwon-Gun Ochang Chungcheongbuk-do South Korea,東北亞（不含中港台）
LG Chem Ltd,China,2012,No 17 Hengyi Road Nanjing Economic and Technical Development Zone LG Chem (Nanjing) l&E Materials Co Ltd Nanjing Jiangsu China,中港
LG Chem Ltd,Korea,2012,Oksan-myeon Nanchonri 1114-1 LG CHEM Ochang TechnoPark Chengwon Gun Chungcheongbuk-do South Korea,東北亞（不含中港台）
Lens One Technology,China,2012,Lens Technology Zone Changsha National Biomedical Industrial Estate Liuyuan Hunan China,中港
Lateral Solutions Pte Ltd,China,2012,No 158 Fengjiang Road (Jinchang Road) Mu Du Suzhou Jiangsu China,中港
Lateral Solutions Pte Ltd,Malaysia,2012,No 4 Jalan Gemilang 3 Taman Perindustrian Desa Cemerlang Ulu Tiram Johor Bahru Malaysia,東南亞
Lateral Solutions Pte Ltd,China,2012,No 2 Wuqing New Century Economic Area Senmiao Road Tianjin China,中港
Largan Precision Co Ltd,Taiwan,2012,No 11 Jingke Road Nantun District Taichung Taiwan,台灣
Largan Precision Co Ltd,China,2012,No 18 Tutong First Industrial District Tutong Changping Dongguan Guangdong China,中港
Laird PLC,China,2012,No 398 Lane 3088 Hua Ning Road Xin Zhuang Industrial Zone Shanghai China,中港
Kyocera Group,Japan,2012,1-1 Kokubuyamashita-cho Kirishima Kagoshima Japan,東北亞（不含中港台）
Kyocera Group,China,2012,8 Jing Ci Road New City District Shilong Town Dongguan Guangdong China,中港
Kyocera Group,Japan,2012,1166-6 Nagatanino Hebimizo-cho Higashiomi Shiga Japan,東北亞（不含中港台）
Kyocera Group,China,2012,8 Beijing Road Zhangjiagang Free Trade Zone Zhangjiagang Jiangsu China,中港
Kyocera Group,Japan,2012,1810 Taki-cho Satsumasendai Kagoshima Japan,東北亞（不含中港台）
Kyocera Group,China,2012,No 2077 New Jin Qiao Road Pudong Shanghai China,中港
Kyocera Group,Japan,2012,3-11-1 Osachikohagi Okaya Nagano Japan,東北亞（不含中港台）
Kyocera Group,Japan,2012,Sekigiken Co Ltd 354-32 Hayakawa Minami Uonuma Niigata Japan,東北亞（不含中港台）
Japan Display Inc,Japan,2012,1-1 Iwauchi-machi Nomi Ishikawa Japan,東北亞（不含中港台）
Japan Display Inc,Japan,2012,26-2 Yamadasenden Kawakita Nomi-gun Ishikawa Japan,東北亞（不含中港台）
Japan Aviation Electronics Industry Ltd,Japan,2012,3018 Uchino Oshino-mura Minamitsuru Yamanashi Japan,東北亞（不含中港台）
Japan Aviation Electronics Industry Ltd,Japan,2012,4102-6 Aza Takadaishinden Oaza Izumida Shinjo Yamagata Japan,東北亞（不含中港台）
Japan Aviation Electronics Industry Ltd,Japan,2012,5-1 Oaza Seinofukuro 5-chome Hirosaki Aomori Japan,東北亞（不含中港台）
Jabil Circuit Inc,China,2012,128 Jun Cheng Road Economic and Technology Development District Guangzhou Guangdong China,中港
Jabil Circuit Inc,Taiwan,2012,No 266 Sec 1 Shen-Lin Road Ta Ya 428 Taichung Taichung Taiwan,台灣
Jabil Circuit Inc,China,2012,Lot J9 J10 Export Processing Zone Wuxi Jiangsu China,中港
Jabil Circuit Inc,China,2012,No 7 Yang Qing Road Lou Feng Demonstrative Zone Suzhou Jiangsu China,中港
Jabil Circuit Inc,China,2012,No 84-2 Block B NationalA Hi-Tech Ind Demonstrative Zone WuXi Jiangsu China,中港
Jabil Circuit Inc,China,2012,No 9 Xuedian Road No 84-2 Block B National Hi-Tech Industrial Development Zone Wuxi Jiangsu China,中港
InvenSense Inc,China,2012,No 789 Pu Xing Road Shanghai China,中港
IntraMedia,China,2012,No 11 Haiyi Road ChongTou Community ChangAn Town Dongguan Guangdong China,中港
IntraMedia,China,2012,No 189 Tangzhuang Road SuZhou Industrial Park Suzhou Jiangsu China,中港
Intersil Corp,USA,2012,1001 Murphy Ranch Road Milpitas California USA,北美
International Rectifier Corporation,United Kingdom,2012,Cardiff Road Newport South Wales United Kingdom,歐洲
International Rectifier Corporation,Mexico,2012,Prol Los Cabos 9234 Parque Industrial Pacífico Tijuana Baja California Mexico,拉美
International Paper Co,USA,2012,6400 Poplar Avenue Memphis Tennessee USA,北美
Interflex Co Ltd,Korea,2012,635-2 608 block 3 route Seonggok-dong Danwon-gu Ansan Gyeonggi-do South Korea,東北亞（不含中港台）
Interflex Co Ltd,Korea,2012,685 Buk-ri Namsa-myeon Cheoin-gu Yongin Gyeonggi-do South Korea,東北亞（不含中港台）
Interflex Co Ltd,Korea,2012,930 Gosaek-dong Gwonseon-gu Suwon Gyeonggi-do South Korea,東北亞（不含中港台）
Intel Corp,China,2012,109 Huaihe East Road Dalian Liaoning China,中港
Intel Corp,Malaysia,2012,Bayan Lepas Industrial Park IV Penang Malaysia,東南亞
Intel Corp,Philippines,2012,Gateway Business Park SEPZ General Trias Cavite Philippines,東南亞
Intel Corp,China,2012,No 8-1 Kexin Road High-Tech Zone (West Park) Chengdu Sichuan China,中港
Intel Corp,USA,2012,2501 NW 229th Avenue Hillsboro Oregon USA,北美
Intel Corp,Costa Rica,2012,Calle 129 La Ribera Belen Costa Rica,拉美
Intel Corp,Vietnam,2012,Lot 12 Saigon Hi-Tech Park District 9 HoChiMinh City Binh Duong Vietnam,東南亞
Intel Corp,USA,2012,Rio Rancho Blvd SE Rio Rancho New Mexico USA,北美
Intel Corp,USA,2012,4500 South Dobson Road Chandler Arizona USA,北美
Intel Corp,Netherlands,2012,Capronilaan 37 Schiphol-Rijk Netherlands,歐洲
Intel Corp,Israel,2012,New Industrial Area 2 Tzoran Street Kiryat Gat Israel,西亞
Intel Corp,China,2012,WGQ Bonded Logistics Zone No 90 ShenYa Road Shanghai China,中港
Intel Corp,USA,2012,5000 W Chandler Blvd ADC Building Chandler Arizona USA,北美
Intel Corp,Ireland,2012,Collinstown Industrial Park Leixlip Ireland,歐洲
Intel Corp,China,2012,No 6 Guanglan Road Futian Free Trade Zone Shenzhen Guangdong China,中港
Infineon Technologies AG,Malaysia,2012,Free Trade Zone Jalan Batu Berendam Batu Berendam Malacca Malaysia,東南亞
Infineon Technologies AG,Germany,2012,Wernerwerkstr 2 Regensburg Bavaria Germany,歐洲
Infineon Technologies AG,Germany,2012,Königsbrücker Street 180 Dresden Saxony Germany,歐洲
Infineon Technologies AG,Malaysia,2012,Lot 10 and 11 Kulim Hi-Tech Park Kedah Darul Aman Jalan Hi-Tech 7 Industrial Zone Phase II Kulim Kedah Malaysia,東南亞
Infineon Technologies AG,Germany,2012,Siemensstrasse 2 Villach Bavaria Germany,歐洲
Infastech Fastening Systems Ltd,China,2012,A Block 4th Industrial District Bi Tou Community Bao’an Shenzhen Dongguan China,中港
Infastech Fastening Systems Ltd,China,2012,No 11 Zhongxin Road Kengzi Street Pingshang New Region Shenzhen Guangdong China,中港
Infastech Fastening Systems Ltd,China,2012,No 9 Xixia Road Wuxi Jiangsu China,中港
IBIDEN Co Ltd,Japan,2012,300 Aoyanagi-cho Ogaki Gifu Japan,東北亞（不含中港台）
IBIDEN Co Ltd,Malaysia,2012,No 1049 Jalan Perindustrian Bukit Minyak 8 Kawsan Perindustrina Bukit Minyak Simpang Ampart Penang Malaysia,東南亞
IBIDEN Co Ltd,China,2012,No 15 Rongchang East Street BDA Beijing China,中港
Hynix Semiconductor Inc,Korea,2012,125 Hyangjeong-dong Hungduk-gu Cheongju Chungcheongbuk-do South Korea,東北亞（不含中港台）
Hynix Semiconductor Inc,Korea,2012,55 Hyangjeong-dong Hungduk-gu Cheongju Chungcheongbuk-do South Korea,東北亞（不含中港台）
Hynix Semiconductor Inc,China,2012,Lot K7 Wuxi Export Processing Zone Wuxi Jiangsu China,中港
Hynix Semiconductor Inc,Korea,2012,San 136-1 Ami-ri Bubal-eub Icheon-si Gyeonggi-do South Korea,東北亞（不含中港台）
Hony Glass Technology Co Ltd,China,2012,No 3 Industrial Park Luotian Village Shenzhen Guangdong China,中港
Hony Glass Technology Co Ltd,China,2012,No 696 Xinpu South Road Shipu Street (Airport Road) Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,10th Yousong Industrial District Longhua Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,888 He Zhou Road Bao’an Qu Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Area A: Building A08 No 8 Kexin Road Cheng-Du Hi-Tech Zone Chengdu Sichuan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Foxconn Guanlan Technology Park B District Da San Community Guanlan Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Guanlan Technology Park Da Shui Keng Community Guanlan Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 1 Longfei Street Economy-Technology Development Zone Taiyuan Shanxi China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),USA,2012,1705 Junction Court Suite 200 San Jose California USA,北美
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,889 Fushikang Road Hi-Tech Industrial Park Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,B1 Building Fuyu Electronical Technology (Huaian) Co Ltd No 168 Foxconn Rd Fuyu Electronical Technology (Huaian) Co Ltd HuaiAn Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Foxconn Guanlan Technology Parkway Da Shui Keng Village Guanlan Town Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,HuLing Industry Park HuangHe River Road Jiyuan Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 2 2nd DongHuan Road 10th Yousong Industrial District Longhua Sub-district Bao’an Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),Vietnam,2012,37 Street Dinh Tram Industry Park Viet Yen District Viet Yen Bac Giang Vietnam,東南亞
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,889 ZiZhu Road Hi-Tech Industrial Park Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),Brazil,2012,Building A and D Avenue Caminho de Goias 100 Bairro dos Fernandes Jundiai Brazil,拉美
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Foxconn Taiyuan Technology Park Longfei Street Xiao Dian Community Taiyuan Shanxi China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Jin Cheng Economic and Technology Development Zone Jincheng Shanxi China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 168 Foxconn Road HuaiAn Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,880 Zi-Zhu Road Hi-Tech Industrial Park Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,A3 Building BaoYuan Technology Area Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Foxconn BaoYuan Technology Area Guan Guang Road Guanlan Dashuikeng Community Guanlan Town Bao’an District Shenzhen Guangdong China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,General Bonded Zone East ZhenXing Road Zhengzhou Airport Zhengzhou Henan China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Longhe Technology Industry Zone Southern Construction Road Anci District Langfang Hebei China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 1925 Nanle Road Songjiang Export Processing Zone Shanghai China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 199 FuShiKang Road Hi-Tech Industrial Park Yu Shan Town Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,Standard Factory No 7 Zhengzhou Economic and Technological Area No 9 Street Export Processing Zone East Hanghai Road Zhengzhou Hebei China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 299 NanSong Road YuShan Town Kunshan Jiangsu China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 99 FuXing Avenue XiTang Town JiaShanCity JiaXing ZheJiang China,中港
Hon Hai Precision Industry Co Ltd (Foxconn),China,2012,No 99 JianNan Road JianNan Street Fengcheng Jiangxi China,中港
Hitachi-LG Data Storage,China,2012,No 42 Huifeng Road 4 Zhongkai Hi-Tech Industry Development Zone Huizhou Guangdong China,中港
Hirose Electric Co Ltd,Japan,2012,1-23 Yoshinosawa Shikura-cho Iwaki Fukushima Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,3215 Shimoizawa Fuchumachi Toyama Toyama Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,55-1 Jiwari Tagusari Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Korea,2012,1261-10 Jeongwang-Dong Sheung Gyeonggi-do South Korea,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,415 Funahashi Funahashi Ville Nakaniwa County Toyama Toyama Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,2-31-1 Toyomane Yamadacho Shimoheigun Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,46-3 Aza Nishi Niida Tagajou Miyagi Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,21-2 Kubota Dai-2 Chiwariaza Akamae Miyako Iwate Japan,東北亞（不含中港台）
Hirose Electric Co Ltd,Japan,2012,509-36 Soejima Fuchumachi Toyama Toyama Japan,東北亞（不含中港台）
Hi-P International Ltd,China,2012,Blk 3 and 4 No 955 Jinhai Road Pudong New Area Shanghai China,中港
Hi-P International Ltd,China,2012,No 96 Jinwen Road Pudong New Area Shanghai China,中港
Hi-P International Ltd,China,2012,No 77 Jinwen Road Zhuqiao Airport Industrial Zone Pudong New Area Shanghai China,中港
Hi-P International Ltd,China,2012,No 79 Jinwen Road Zhuqiao Airport Industrial Zone Pudong New Area Shanghai China,中港
Heptagon Advanced Micro-Optics Pte Ltd,Singapore,2012,26 Woodlands Loop Level 1 Singapore,東南亞
Heptagon Advanced Micro-Optics Pte Ltd,Singapore,2012,87 Defu Lane 10 #04-00 Singapore,東南亞
Heptagon Advanced Micro-Optics Pte Ltd,Singapore,2012,Heptagon Micro Optics Pte Ltd 87 Defu Lane 10 Singapore,東南亞
Henkel Corp,USA,2012,137 Folly Mill Road Seabrook New Hampshire USA,北美
Henkel Corp,China,2012,No 90 Zhu Jiang Road Yantai Economic Technological Development Zone Yantai Shandong China,中港
Henkel Corp,USA,2012,18731 Cranwood Parkway Cleveland Ohio USA,北美
Henkel Corp,USA,2012,Quilinchini Avenue 9 Sabana Grande Puerto Rico,北美
Henkel Corp,USA,2012,28 Norfolk Avenue South Easton Massachusetts USA,北美
Henkel Corp,Germany,2012,Kirchheimer Street 9 Bopfingan Germany,歐洲
Hanson Metal Factory Ltd,China,2012,Gan Po Village Zhen Long Hui Yang District Huizhou Guangdong China,中港
Hanson Metal Factory Ltd,China,2012,No 155 Hua Mei Mid-Road Huang Ge Keng Longgang District Shenzhen Guangdong China,中港
Hanson Metal Factory Ltd,China,2012,No 5 Industrial Park Daxin Group Chen Jiang Town Huizhou Guangdong China,中港
Hanson Metal Factory Ltd,China,2012,Tangxia Chanjing Village Xin Xu Town Hui Yang District Huizhou Guangdong China,中港
Hama Naka Shoukin Industry Co Ltd,China,2012,No 1 Gaoding Road Kunshan Development Zone Suzhou Jiangsu China,中港
Gold Circuit Electronics,Taiwan,2012,No 113 Shi Yuan Road ChungLi Industrial Park Taoyuan Taiwan,台灣
Gold Circuit Electronics,China,2012,No 8 Dongnan Road Changshu Southeast EDA Changshu Jiangsu China,中港
GoerTek Inc,China,2012,No 268 Dongfang Road High-Tech Industrial Development District Weifang Shandong China,中港
GoerTek Inc,China,2012,West Changan South Road and North Tengfei Road Yishui County Linyi Shandong China,中港
Genius Electronic Optical Co Ltd,Taiwan,2012,1 Keya East Road Daya District Taichung Central Taiwan Science Park Taichung Taiwan,台灣
Genius Electronic Optical Co Ltd,China,2012,No 8 Chuangxin Road Torch Hi-Tech Industrial Zone Xiamen Fujian China,中港
Furukawa Electric Co Ltd,China,2012,No 169 PuTian Road WeiTing Town Suzhou Industrial Zone Suzhou Jiangsu China,中港
Fujikura Ltd,Thailand,2012,1/80 Moo 5 Rojana Industrial Park Rojana Road Tambol Kanham Amphur U-Thai Pranakorn Ayutthaya Thailand,東南亞
Fujikura Ltd,China,2012,No 888 Zhaoxian Road Jiading Industrial Zone Shanghai China,中港
Fujikura Ltd,Thailand,2012,101/2 Moo 20 Navanakorn Industrial Zone Phaholyothin Road Tambol Klong-Nueng Klongluang Pathumthani Thailand,東南亞
Fujikura Ltd,Thailand,2012,Navanakorn Industrial Estate 55/25 Moo 13 T Khlong - Nueng A Klong - Luang Klongluang Pathumthani Thailand,東南亞
Fujikura Ltd,Japan,2012,14 Matsuyama-cho Moka Tochigi Japan,東北亞（不含中港台）
Fujikura Ltd,China,2012,Building 56A NuRi Ying North Road Waigaoqiao Free Trade Zone Shanghai China,中港
Foster Electric Co Ltd,China,2012,Jiu Shui Keng Cun Da Long Jie Panyu Qu Guangzhou Guangdong China,中港
Foster Electric Co Ltd,Vietnam,2012,Street 1 Hoa Cam Industrial Zone Cam Le District Danang Vietnam,東南亞
Foster Electric Co Ltd,China,2012,No 138 Panjiang East Road Gaozhou Guangdong China,中港
Foster Electric Co Ltd,China,2012,Workshop No 1 Candy and Food Industrial Area Chongzuo City Industrial Zone Chongzuo Guangxi China,中港
